"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"21/8/2009","20:00:00",0.558,0.394,240.17,2.8,0,1,0
"21/8/2009","21:00:00",3.62,0.266,237.47,15.2,38,1,18
"21/8/2009","22:00:00",1.052,0.08,239.58,4.4,0,0,0
"21/8/2009","23:00:00",1.092,0.134,242.43,4.6,1,0,1
"22/8/2009","00:00:00",2.96,0.254,239.42,12.4,38,1,1
"22/8/2009","01:00:00",0.968,0.264,239.76,4.2,0,0,13
"22/8/2009","02:00:00",0.304,0.226,239.92,1.6,0,0,1
"22/8/2009","03:00:00",0.216,0.118,241.99,1,0,1,0
"22/8/2009","04:00:00",1.222,0,241.99,5,0,0,18
"22/8/2009","05:00:00",0.144,0,242.85,0.6,0,0,1
"22/8/2009","06:00:00",0.33,0.276,242.22,1.8,0,1,0
"22/8/2009","07:00:00",0.264,0.142,243.38,1.2,0,0,1
"22/8/2009","08:00:00",1.318,0.09,242.13,5.4,0,0,19
"22/8/2009","09:00:00",2.472,0.194,237.95,11.2,0,10,28
"22/8/2009","10:00:00",2.086,0.152,242.01,8.6,0,1,31
"22/8/2009","11:00:00",1.12,0.36,240.37,4.8,0,1,13
"22/8/2009","12:00:00",1.494,0.49,238.76,6.6,2,1,12
"22/8/2009","13:00:00",1.544,0.246,240.52,6.6,1,0,18
"22/8/2009","14:00:00",0.442,0.304,237.89,2.2,0,3,1
"22/8/2009","15:00:00",0.374,0.362,242.8,2,0,1,0
"22/8/2009","16:00:00",0.236,0.126,240.53,1,0,0,1
"22/8/2009","17:00:00",0.762,0.344,241.05,3.4,0,1,1
"22/8/2009","18:00:00",3.328,0.754,238.5,14.2,39,2,0
"22/8/2009","19:00:00",3.836,0.748,239.21,16.8,29,1,18
"22/8/2009","20:00:00",3.27,0.406,240.9,13.6,40,0,1
"22/8/2009","21:00:00",1.104,0.3,241.02,5,0,0,9
"22/8/2009","22:00:00",1.778,0.314,240.49,7.4,0,1,18
"22/8/2009","23:00:00",0.414,0.4,242.78,2.2,0,1,1
"23/8/2009","00:00:00",0.384,0.374,243.18,2.2,0,2,1
"23/8/2009","01:00:00",0.382,0.374,243.22,2.2,0,1,1
"23/8/2009","02:00:00",0.244,0.14,241.74,1.2,0,0,1
"23/8/2009","03:00:00",0.398,0.376,243.26,2.2,0,1,1
"23/8/2009","04:00:00",0.314,0.268,242.67,1.6,0,1,1
"23/8/2009","05:00:00",0.242,0.146,243.35,1.2,0,0,1
"23/8/2009","06:00:00",0.958,0.286,242.55,4,0,1,12
"23/8/2009","07:00:00",0.312,0.248,242.03,1.6,0,0,0
"23/8/2009","08:00:00",0.464,0.178,241.83,2,0,0,0
"23/8/2009","09:00:00",2.11,0.442,240.22,8.8,0,1,19
"23/8/2009","10:00:00",0.302,0.238,242.32,1.6,0,0,0
"23/8/2009","11:00:00",0.332,0.24,238.68,1.6,0,2,1
"23/8/2009","12:00:00",0.242,0.126,239.88,1,0,0,1
"23/8/2009","13:00:00",0.238,0.13,241.21,1,0,0,1
"23/8/2009","14:00:00",0.304,0.244,239.09,1.6,0,1,0
"23/8/2009","15:00:00",0.216,0.104,242.65,1,0,0,1
"23/8/2009","16:00:00",0.32,0.238,242.82,1.6,0,0,1
"23/8/2009","17:00:00",2.828,0.878,240.02,12.4,0,2,19
"23/8/2009","18:00:00",1.736,0.54,241.87,7.4,0,1,18
"23/8/2009","19:00:00",1.104,0.436,242.76,5,0,0,11
"23/8/2009","20:00:00",0.408,0.37,240.34,2.2,0,1,0
"23/8/2009","21:00:00",2.306,0.328,237.29,9.8,1,1,18
"23/8/2009","22:00:00",1.544,0.242,238.34,6.4,1,0,1
"23/8/2009","23:00:00",0.334,0.284,244.66,1.8,0,1,1
"24/8/2009","00:00:00",0.932,0.304,242.66,4,0,0,12
"24/8/2009","01:00:00",0.152,0,240.97,0.6,0,0,1
"24/8/2009","02:00:00",0.226,0.126,240.33,1,0,1,0
"24/8/2009","03:00:00",0.322,0.248,241.88,1.6,0,0,1
"24/8/2009","04:00:00",0.154,0,243.08,0.6,0,0,1
"24/8/2009","05:00:00",0.894,0.26,239.65,3.8,0,1,12
"24/8/2009","06:00:00",0.246,0.138,240.1,1.2,0,0,1
"24/8/2009","07:00:00",1.322,0.09,240.92,5.4,0,0,18
"24/8/2009","08:00:00",1.408,0.238,239.52,5.8,0,1,18
"24/8/2009","09:00:00",1.312,0.124,240.12,5.4,0,0,18
"24/8/2009","10:00:00",0.238,0.122,239.86,1,0,1,0
"24/8/2009","11:00:00",0.368,0.292,238.44,2,0,1,1
"24/8/2009","12:00:00",0.318,0.248,242.78,1.6,0,0,1
"24/8/2009","13:00:00",0.296,0.238,242.56,1.6,0,1,1
"24/8/2009","14:00:00",0.148,0,238.02,0.6,0,0,0
"24/8/2009","15:00:00",0.254,0.138,241.01,1.2,0,0,1
"24/8/2009","16:00:00",0.318,0.26,241.01,1.6,0,1,0
"24/8/2009","17:00:00",0.822,0.148,240.29,3.4,0,0,11
"24/8/2009","18:00:00",2.238,0.328,239.46,9.4,0,0,11
"24/8/2009","19:00:00",3.846,0.424,237.08,16.2,38,1,18
"24/8/2009","20:00:00",0.612,0.284,242.9,2.8,0,0,1
"24/8/2009","21:00:00",2.138,0.208,240.73,8.8,0,0,1
"24/8/2009","22:00:00",0.928,0.37,241.39,4,1,1,1
"24/8/2009","23:00:00",1.796,0.28,243.33,7.4,0,0,13
"25/8/2009","00:00:00",0.766,0.1,241.29,3.2,0,0,1
"25/8/2009","01:00:00",0.42,0.358,241.8,2.2,0,1,1
"25/8/2009","02:00:00",0.312,0.226,238.73,1.6,0,0,0
"25/8/2009","03:00:00",0.242,0.122,240.57,1,0,1,1
"25/8/2009","04:00:00",0.156,0,240.86,0.6,0,0,0
"25/8/2009","05:00:00",0.252,0.134,240.84,1.2,0,0,0
"25/8/2009","06:00:00",0.4,0.366,242.31,2.2,0,1,1
"25/8/2009","07:00:00",2.054,0.126,240.16,8.8,0,0,18
"25/8/2009","08:00:00",0.916,0.274,239.82,4,0,0,12
"25/8/2009","09:00:00",0.228,0.13,242.22,1,0,2,1
"25/8/2009","10:00:00",0.272,0.13,241.87,1.2,0,0,0
"25/8/2009","11:00:00",0.336,0.262,241.33,1.8,0,1,1
"25/8/2009","12:00:00",0.156,0,242.91,0.6,0,0,1
"25/8/2009","13:00:00",0.33,0.248,242.11,1.6,0,0,1
"25/8/2009","14:00:00",0.292,0.22,238.93,1.4,0,1,0
"25/8/2009","15:00:00",0.316,0.244,241.81,1.6,0,0,0
"25/8/2009","16:00:00",0.286,0.168,242.75,1.4,0,2,1
"25/8/2009","17:00:00",0.23,0.13,241.13,1,0,2,1
"25/8/2009","18:00:00",0.258,0.148,242.95,1.2,0,0,1
"25/8/2009","19:00:00",1.27,0.108,238.36,5.2,0,1,18
"25/8/2009","20:00:00",1.652,0.492,240.86,7,1,0,18
"25/8/2009","21:00:00",1.504,0.214,240.56,6.2,1,0,12
"25/8/2009","22:00:00",1.418,0.256,238.16,6,0,1,1
"25/8/2009","23:00:00",1.262,0,241.16,5.2,0,0,19
"26/8/2009","00:00:00",0.364,0.256,240.91,1.8,0,1,1
"26/8/2009","01:00:00",0.224,0.114,241.48,1,0,0,0
"26/8/2009","02:00:00",0.152,0,238.63,0.6,0,0,1
"26/8/2009","03:00:00",0.326,0.26,240.7,1.6,0,2,1
"26/8/2009","04:00:00",0.154,0,241.03,0.6,0,0,1
"26/8/2009","05:00:00",0.406,0.364,240.53,2.2,0,2,0
"26/8/2009","06:00:00",0.154,0,242.34,0.6,0,0,0
"26/8/2009","07:00:00",1.49,0.074,240.26,6.2,0,0,18
"26/8/2009","08:00:00",4.502,0.454,236.53,19,38,2,29
"26/8/2009","09:00:00",1.34,0.14,241.51,5.4,1,0,19
"26/8/2009","10:00:00",0.77,0.27,244.71,3.8,0,2,4
"26/8/2009","11:00:00",1.238,0,242.58,5,0,0,19
"26/8/2009","12:00:00",0.25,0.152,242.82,1.2,0,0,1
"26/8/2009","13:00:00",0.41,0.362,242.85,2.2,0,1,1
"26/8/2009","14:00:00",0.222,0.114,240.64,1,0,0,1
"26/8/2009","15:00:00",0.34,0.28,243.96,1.8,0,2,1
"26/8/2009","16:00:00",0.154,0,241.95,0.6,0,0,0
"26/8/2009","17:00:00",0.25,0.152,242.93,1.2,0,0,1
"26/8/2009","18:00:00",0.234,0.154,246.63,1,0,1,1
"26/8/2009","19:00:00",0.384,0.234,241.49,1.8,0,0,0
"26/8/2009","20:00:00",0.298,0.112,243.12,1.2,0,1,1
"26/8/2009","21:00:00",4.606,0.622,237.07,20,25,5,18
"26/8/2009","22:00:00",1.24,0.068,241.85,5.2,0,0,1
"26/8/2009","23:00:00",0.538,0.276,245.9,2.4,0,1,1
"27/8/2009","00:00:00",0.386,0.202,242.8,1.8,0,2,1
"27/8/2009","01:00:00",0.376,0.21,242.23,1.8,0,0,0
"27/8/2009","02:00:00",0.29,0.086,240.32,1.2,0,1,0
"27/8/2009","03:00:00",0.292,0.082,242.34,1.2,0,0,0
"27/8/2009","04:00:00",0.396,0.212,242.52,1.8,0,0,0
"27/8/2009","05:00:00",0.216,0,242.87,1,0,0,1
"27/8/2009","06:00:00",0.314,0.104,241.91,1.4,0,0,1
"27/8/2009","07:00:00",0.626,0.216,240.81,2.8,0,2,0
"27/8/2009","08:00:00",1.364,0.224,238.1,5.8,0,0,18
"27/8/2009","09:00:00",0.406,0.366,239.76,2.2,0,1,1
"27/8/2009","10:00:00",0.262,0.132,239.03,1.2,0,0,1
"27/8/2009","11:00:00",0.248,0.142,239.61,1.2,0,0,1
"27/8/2009","12:00:00",0.316,0.26,239.35,1.6,0,1,1
"27/8/2009","13:00:00",0.322,0.248,240.83,1.6,0,0,0
"27/8/2009","14:00:00",0.388,0.358,238.62,2.2,0,2,1
"27/8/2009","15:00:00",0.17,0,242.17,0.8,0,0,1
"27/8/2009","16:00:00",0.154,0,242.66,0.6,0,0,1
"27/8/2009","17:00:00",0.228,0.14,242.55,1,0,1,0
"27/8/2009","18:00:00",1.316,0.132,240.69,5.4,0,0,18
"27/8/2009","19:00:00",0.402,0.376,241.46,2.2,0,1,0
"27/8/2009","20:00:00",0.578,0.084,244.1,2.4,0,0,1
"27/8/2009","21:00:00",0.302,0.11,243.06,1.4,0,0,1
"27/8/2009","22:00:00",1.772,0.396,239.89,7.6,0,2,12
"27/8/2009","23:00:00",0.708,0,244.54,2.8,0,0,1
"28/8/2009","00:00:00",0.368,0.264,243.13,1.8,0,1,1
"28/8/2009","01:00:00",0.778,0.11,241.48,3.2,0,1,1
"28/8/2009","02:00:00",0.316,0.238,240.82,1.6,0,0,1
"28/8/2009","03:00:00",0.334,0.252,240.3,1.6,0,1,1
"28/8/2009","04:00:00",0.152,0,240.54,0.6,0,0,0
"28/8/2009","05:00:00",0.248,0.13,239.58,1.2,0,0,1
"28/8/2009","06:00:00",0.292,0.222,239.99,1.4,0,1,1
"28/8/2009","07:00:00",0.716,0.056,240.68,4,0,0,0
"28/8/2009","08:00:00",1.436,0.246,238.37,6,1,1,18
"28/8/2009","09:00:00",1.328,0.1,237.92,5.6,1,0,18
"28/8/2009","10:00:00",0.246,0.138,239.83,1.2,0,0,1
"28/8/2009","11:00:00",0.25,0.118,239.63,1.2,0,1,1
"28/8/2009","12:00:00",2.516,0.19,238.26,10.6,38,0,1
"28/8/2009","13:00:00",2.142,0.486,239.19,9.2,0,1,30
"28/8/2009","14:00:00",0.218,0.116,240.55,1,0,0,1
"28/8/2009","15:00:00",0.25,0.154,243.08,1.2,0,0,1
"28/8/2009","16:00:00",0.392,0.132,239.47,1.8,0,2,0
"28/8/2009","17:00:00",0.376,0.134,241.38,1.6,0,2,0
"28/8/2009","18:00:00",0.522,0.134,243.8,2.2,0,1,1
"28/8/2009","19:00:00",0.294,0.114,237.46,1.2,0,0,0
"28/8/2009","20:00:00",0.242,0.108,242.66,1.2,0,0,1
"28/8/2009","21:00:00",3.076,0.204,238.01,12.8,0,1,18
"28/8/2009","22:00:00",1.356,0,239.59,5.6,0,0,1
"28/8/2009","23:00:00",0.316,0.28,243.9,1.6,0,1,1
"29/8/2009","00:00:00",0.214,0.11,239.99,1,0,0,1
"29/8/2009","01:00:00",0.142,0,241.07,0.6,0,0,1
"29/8/2009","02:00:00",0.242,0.14,240.42,1.2,0,0,1
"29/8/2009","03:00:00",0.144,0,242.13,0.6,0,0,1
"29/8/2009","04:00:00",0.314,0.276,243.17,1.6,0,1,1
"29/8/2009","05:00:00",0.216,0.12,243.02,1,0,0,0
"29/8/2009","06:00:00",0.234,0.14,243.28,1,0,1,1
"29/8/2009","07:00:00",1.322,0.134,241.69,5.4,0,0,19
"29/8/2009","08:00:00",0.204,0,243.03,1,0,0,0
"29/8/2009","09:00:00",0.314,0.262,239.73,1.6,0,2,1
"29/8/2009","10:00:00",0.55,0.098,242.29,2.2,0,0,0
"29/8/2009","11:00:00",0.576,0.38,240.08,2.8,0,1,0
"29/8/2009","12:00:00",1.336,0.09,238.06,5.6,0,0,18
"29/8/2009","13:00:00",1.974,0.4,240.27,8.4,0,2,18
"29/8/2009","14:00:00",1.35,0.208,237.85,5.6,0,0,17
"29/8/2009","15:00:00",1.364,0.216,239.13,5.6,0,0,18
"29/8/2009","16:00:00",0.902,0.672,241.16,4.6,0,2,0
"29/8/2009","17:00:00",1.802,0.414,238.3,7.6,1,1,18
"29/8/2009","18:00:00",0.718,0.21,240.67,3,0,1,1
"29/8/2009","19:00:00",1.782,0.294,239.57,7.4,0,2,18
"29/8/2009","20:00:00",1.564,0.186,241.21,6.4,0,0,19
"29/8/2009","21:00:00",1.438,0.052,238.42,6,0,1,18
"29/8/2009","22:00:00",0.404,0.1,241.8,1.8,0,0,1
"29/8/2009","23:00:00",0.478,0,243.35,2,0,0,1
"30/8/2009","00:00:00",0.65,0.228,239.7,2.8,0,1,0
"30/8/2009","01:00:00",0.362,0.228,241.28,1.8,0,0,1
"30/8/2009","02:00:00",0.334,0.206,239.13,1.6,0,1,0
"30/8/2009","03:00:00",0.194,0,241.45,0.8,0,0,1
"30/8/2009","04:00:00",0.292,0.132,242.82,1.4,0,0,1
"30/8/2009","05:00:00",0.434,0.354,242.18,2.2,0,1,0
"30/8/2009","06:00:00",1.266,0,241.11,5.2,0,0,18
"30/8/2009","07:00:00",0.272,0.118,241.94,1.2,0,1,0
"30/8/2009","08:00:00",0.36,0.232,241.57,1.8,0,0,0
"30/8/2009","09:00:00",0.428,0.128,241.19,2.2,0,0,0
"30/8/2009","10:00:00",0.22,0,242.54,1.2,0,0,1
"30/8/2009","11:00:00",1.532,0.108,239.44,6.4,0,0,18
"30/8/2009","12:00:00",2.004,0.3,241.12,8.4,0,1,18
"30/8/2009","13:00:00",1.572,0.244,242.56,6.6,0,0,18
"30/8/2009","14:00:00",1.738,0.276,239.64,7.2,1,1,19
"30/8/2009","15:00:00",2.612,0.364,238.24,11.8,1,10,18
"30/8/2009","16:00:00",1.798,0.532,239.42,7.8,2,0,18
"30/8/2009","17:00:00",0.512,0.368,243.5,2.6,0,1,1
"30/8/2009","18:00:00",1.482,0.118,241.14,6.2,0,0,18
"30/8/2009","19:00:00",0.508,0.224,242.97,2.2,0,2,0
"30/8/2009","20:00:00",2.178,0.2,240.1,9.4,1,0,19
"30/8/2009","21:00:00",1.456,0,238.22,6,1,0,0
"30/8/2009","22:00:00",1.554,0.276,238.89,6.6,0,2,1
"30/8/2009","23:00:00",0.896,0.238,244.24,3.8,0,0,1
"31/8/2009","00:00:00",0.424,0.16,243.08,2,0,1,1
"31/8/2009","01:00:00",0.272,0.088,243.7,1.2,0,0,0
"31/8/2009","02:00:00",0.352,0.214,240.4,1.6,0,0,1
"31/8/2009","03:00:00",0.366,0.238,241.99,1.8,0,1,0
"31/8/2009","04:00:00",1.292,0,241.72,5.2,0,0,19
"31/8/2009","05:00:00",0.338,0.206,241.94,1.6,0,1,1
"31/8/2009","06:00:00",0.288,0.12,242.94,1.2,0,0,1
"31/8/2009","07:00:00",1.916,0.094,240.25,8,0,0,19
"31/8/2009","08:00:00",1.22,0,234.49,5.2,0,0,18
"31/8/2009","09:00:00",1.838,0.062,231.53,7.8,0,0,28
"31/8/2009","10:00:00",1.58,0.322,233.74,7,0,1,19
"31/8/2009","11:00:00",1.542,0,231.6,6.8,0,0,20
"31/8/2009","12:00:00",1.28,0.066,232.01,5.4,0,1,17
"31/8/2009","13:00:00",1.62,0.07,232.22,7,0,0,17
"31/8/2009","14:00:00",0.184,0,236.49,0.8,0,0,1
"31/8/2009","15:00:00",1.95,0.18,233.91,8.4,0,1,29
"31/8/2009","16:00:00",0.36,0.198,239.06,1.6,0,0,0
"31/8/2009","17:00:00",0.34,0.18,236.59,1.6,0,1,0
"31/8/2009","18:00:00",0.33,0.076,240.72,1.6,0,0,1
"31/8/2009","19:00:00",0.286,0.106,238.96,1.2,0,0,0
"31/8/2009","20:00:00",0.84,0.342,241.42,4,0,2,7
"31/8/2009","21:00:00",1.676,0.262,240.82,7.2,0,0,5
"31/8/2009","22:00:00",0.94,0.238,240.55,4,2,0,0
"31/8/2009","23:00:00",0.782,0.254,244.7,3.4,2,2,1
"1/9/2009","00:00:00",0.416,0.22,244.01,2,0,0,0
"1/9/2009","01:00:00",0.362,0.196,241.24,1.8,0,1,1
"1/9/2009","02:00:00",0.206,0,241.76,1,0,0,1
"1/9/2009","03:00:00",0.314,0.104,240.42,1.6,0,0,0
"1/9/2009","04:00:00",0.278,0.098,242.47,1.4,0,1,0
"1/9/2009","05:00:00",0.368,0.21,241.59,1.8,0,0,0
"1/9/2009","06:00:00",1.036,0.402,239.77,4.8,0,1,10
"1/9/2009","07:00:00",2.368,0.092,239,9.8,0,0,30
"1/9/2009","08:00:00",1.68,0.084,235.94,7.4,0,0,18
"1/9/2009","09:00:00",0.374,0.244,243.94,1.8,0,1,1
"1/9/2009","10:00:00",0.188,0,241.36,0.8,0,0,1
"1/9/2009","11:00:00",0.388,0.224,239.04,2,0,1,0
"1/9/2009","12:00:00",0.226,0,239.36,1.2,0,0,0
"1/9/2009","13:00:00",0.262,0.08,242.3,1.2,0,0,1
"1/9/2009","14:00:00",0.422,0.328,240.06,2.2,0,1,1
"1/9/2009","15:00:00",0.188,0,241.34,0.8,0,0,0
"1/9/2009","16:00:00",0.212,0,242.81,1,0,0,1
"1/9/2009","17:00:00",0.358,0.112,242.64,1.6,0,0,0
"1/9/2009","18:00:00",1.434,0,240.42,6,0,0,18
"1/9/2009","19:00:00",0.544,0.366,241.03,3,0,1,2
"1/9/2009","20:00:00",0.516,0.21,240.51,2.4,0,0,1
"1/9/2009","21:00:00",1.614,0.174,238.39,6.8,0,0,1
"1/9/2009","22:00:00",1.476,0.072,240.94,6.2,0,1,1
"1/9/2009","23:00:00",0.404,0.228,246.99,1.8,0,0,1
"2/9/2009","00:00:00",0.368,0.198,242.72,1.6,0,1,1
"2/9/2009","01:00:00",0.222,0,242.12,1,0,0,1
"2/9/2009","02:00:00",0.29,0.104,240.37,1.2,0,0,1
"2/9/2009","03:00:00",0.338,0.208,243.88,1.6,0,1,1
"2/9/2009","04:00:00",0.226,0,243.07,1,0,0,1
"2/9/2009","05:00:00",0.368,0.234,242.74,1.8,0,1,1
"2/9/2009","06:00:00",0.268,0.078,241.37,1.2,0,0,1
"2/9/2009","07:00:00",3.33,0.16,235.77,14.4,0,0,18
"2/9/2009","08:00:00",2.058,0.222,238.26,8.6,0,0,29
"2/9/2009","09:00:00",1.326,0,240.39,5.4,1,0,19
"2/9/2009","10:00:00",3.648,0.236,237.93,15.2,37,2,18
"2/9/2009","11:00:00",1.35,0.092,240.1,5.6,0,0,19
"2/9/2009","12:00:00",1.36,0.086,242.31,5.6,0,1,19
"2/9/2009","13:00:00",0.286,0.112,242.32,1.2,0,0,1
"2/9/2009","14:00:00",0.358,0.202,239.11,1.6,0,0,1
"2/9/2009","15:00:00",0.338,0.204,242.67,1.6,0,1,0
"2/9/2009","16:00:00",0.354,0.216,242.3,1.6,0,0,1
"2/9/2009","17:00:00",0.472,0.342,243.03,2.4,0,2,1
"2/9/2009","18:00:00",0.278,0.08,242.04,1.2,0,0,1
"2/9/2009","19:00:00",0.35,0.214,241.07,1.6,0,0,0
"2/9/2009","20:00:00",1.63,0.376,237.63,7,0,1,0
"2/9/2009","21:00:00",2.524,0.14,237.88,10.6,0,0,18
"2/9/2009","22:00:00",0.69,0.216,242.83,3,0,2,1
"2/9/2009","23:00:00",0.376,0.118,245.86,1.6,0,0,1
"3/9/2009","00:00:00",0.384,0,245.97,1.8,0,0,0
"3/9/2009","01:00:00",0.314,0.104,241.5,1.4,0,1,1
"3/9/2009","02:00:00",0.372,0.206,238.73,1.8,0,0,0
"3/9/2009","03:00:00",0.324,0.124,240.66,1.6,0,1,1
"3/9/2009","04:00:00",0.188,0,242.88,0.8,0,0,1
"3/9/2009","05:00:00",0.284,0.116,241.7,1.2,0,0,1
"3/9/2009","06:00:00",0.326,0.198,239.29,1.6,0,2,1
"3/9/2009","07:00:00",3.256,0,236.49,14,0,0,18
"3/9/2009","08:00:00",0.516,0.35,240.02,2.6,1,1,1
"3/9/2009","09:00:00",0.356,0,242.44,1.6,1,0,1
"3/9/2009","10:00:00",2.96,0.072,238.52,12.6,38,0,1
"3/9/2009","11:00:00",0.618,0.248,241.57,2.8,1,2,0
"3/9/2009","12:00:00",1.432,0,241.7,5.8,0,0,19
"3/9/2009","13:00:00",0.422,0.1,244.31,1.8,0,1,1
"3/9/2009","14:00:00",2.408,0.414,238.37,10.4,0,23,12
"3/9/2009","15:00:00",0.602,0.168,243.15,2.6,0,2,1
"3/9/2009","16:00:00",0.768,0.248,241.34,3.4,0,3,0
"3/9/2009","17:00:00",0.442,0.242,242.25,2.2,0,1,1
"3/9/2009","18:00:00",0.25,0,239.04,1.2,0,0,1
"3/9/2009","19:00:00",0.774,0.296,241.5,3.4,0,0,0
"3/9/2009","20:00:00",0.82,0.256,240.54,3.6,0,1,1
"3/9/2009","21:00:00",1.394,0.072,239.17,5.8,1,0,1
"3/9/2009","22:00:00",2.702,0.318,239.99,11.2,1,2,18
"3/9/2009","23:00:00",0.376,0.23,246.37,1.8,0,0,1
"4/9/2009","00:00:00",0.19,0,243.41,0.8,0,0,1
"4/9/2009","01:00:00",0.362,0.242,244.64,1.8,0,1,1
"4/9/2009","02:00:00",0.216,0,242.53,1,0,0,1
"4/9/2009","03:00:00",0.356,0.208,244.32,1.6,0,2,1
"4/9/2009","04:00:00",0.66,0.202,244.28,3.2,0,0,8
"4/9/2009","05:00:00",0.19,0,244.06,0.8,0,0,1
"4/9/2009","06:00:00",0.264,0.094,242.08,1.2,0,2,1
"4/9/2009","07:00:00",1.84,0.202,239.57,7.6,0,0,18
"4/9/2009","08:00:00",2.224,0.186,239.84,9.2,0,2,18
"4/9/2009","09:00:00",1.246,0.046,239.24,5.2,0,0,18
"4/9/2009","10:00:00",1.358,0.09,241.26,5.6,0,0,18
"4/9/2009","11:00:00",1.314,0.072,239.32,5.4,0,1,18
"4/9/2009","12:00:00",0.188,0,242.04,0.8,0,0,1
"4/9/2009","13:00:00",0.452,0.336,242.86,2.2,0,2,1
"4/9/2009","14:00:00",0.254,0.064,238.91,1.2,0,0,1
"4/9/2009","15:00:00",0.212,0,242.71,1,0,0,1
"4/9/2009","16:00:00",0.652,0.21,242.03,3,0,1,0
"4/9/2009","17:00:00",0.232,0,238.37,1.2,0,0,1
"4/9/2009","18:00:00",0.36,0.114,238.46,1.8,0,2,0
"4/9/2009","19:00:00",0.394,0.194,241.89,1.8,0,0,0
"4/9/2009","20:00:00",1.72,0.114,239.76,7.2,0,0,19
"4/9/2009","21:00:00",1.43,0.342,242.45,6,0,1,0
"4/9/2009","22:00:00",0.372,0,241.67,1.6,0,0,1
"4/9/2009","23:00:00",0.318,0.13,247.17,1.4,0,2,1
"5/9/2009","00:00:00",0.362,0.218,242.81,1.8,0,0,1
"5/9/2009","01:00:00",0.824,0.132,241.16,3.4,0,0,12
"5/9/2009","02:00:00",0.186,0,240.17,0.8,0,0,1
"5/9/2009","03:00:00",0.286,0.11,241.78,1.2,0,0,0
"5/9/2009","04:00:00",0.332,0.206,243.13,1.6,0,1,1
"5/9/2009","05:00:00",0.19,0,243.86,0.8,0,0,1
"5/9/2009","06:00:00",2.072,0.376,241.35,8.6,0,2,29
"5/9/2009","07:00:00",1.444,0.064,240.84,6,0,0,19
"5/9/2009","08:00:00",1.958,0.094,238.26,8.2,0,0,29
"5/9/2009","09:00:00",1.374,0.096,239.25,5.8,0,0,18
"5/9/2009","10:00:00",1.452,0.174,241.61,6,0,0,18
"5/9/2009","11:00:00",0.712,0.492,240.39,3.6,1,1,1
"5/9/2009","12:00:00",5.84,0.4,232.29,25.2,72,0,17
"5/9/2009","13:00:00",1.598,0.332,238.02,6.8,0,1,18
"5/9/2009","14:00:00",1.144,0.156,238.73,5.2,0,0,12
"5/9/2009","15:00:00",2.782,0.338,236.71,11.8,1,0,18
"5/9/2009","16:00:00",0.348,0.216,240.48,1.6,0,0,1
"5/9/2009","17:00:00",2.522,0.154,240.69,10.4,0,37,1
"5/9/2009","18:00:00",0.528,0.29,243.1,2.4,0,2,0
"5/9/2009","19:00:00",1.646,0.37,239.21,7,0,0,18
"5/9/2009","20:00:00",1.14,0.486,239.97,5.2,0,2,11
"5/9/2009","21:00:00",0.278,0,240.67,1.2,0,0,1
"5/9/2009","22:00:00",0.494,0.104,240.63,2.2,0,0,1
"5/9/2009","23:00:00",0.456,0.124,244.44,2,0,0,0
"6/9/2009","00:00:00",0.434,0.212,245.55,2,0,0,1
"6/9/2009","01:00:00",0.276,0.118,241.88,1.2,0,2,1
"6/9/2009","02:00:00",2.026,0.244,239.06,8.4,0,0,30
"6/9/2009","03:00:00",0.436,0.346,241.27,2.2,0,2,0
"6/9/2009","04:00:00",0.2,0,241.78,0.8,0,0,0
"6/9/2009","05:00:00",0.202,0,243.52,0.8,0,0,1
"6/9/2009","06:00:00",0.318,0.17,242.32,1.4,0,0,0
"6/9/2009","07:00:00",0.786,0.242,241.34,3.6,0,0,9
"6/9/2009","08:00:00",0.246,0,241.85,1.2,0,0,1
"6/9/2009","09:00:00",0.402,0.096,239.74,2,0,0,1
"6/9/2009","10:00:00",1.682,0.07,238.42,7,0,2,18
"6/9/2009","11:00:00",1.688,0.298,239.42,7.2,0,0,18
"6/9/2009","12:00:00",1.64,0.362,241.23,6.8,0,1,18
"6/9/2009","13:00:00",1.592,0.222,245.92,6.4,1,0,19
"6/9/2009","14:00:00",2.538,0.092,238.17,10.6,37,0,0
"6/9/2009","15:00:00",0.19,0,242.71,0.8,0,0,0
"6/9/2009","16:00:00",0.4,0.184,241.78,2,0,0,1
"6/9/2009","17:00:00",0.37,0.24,244.73,1.8,0,1,1
"6/9/2009","18:00:00",0.22,0,242.4,1,0,0,0
"6/9/2009","19:00:00",2.366,0.6,238.86,10.2,0,1,29
"6/9/2009","20:00:00",0.608,0.062,240.39,2.6,0,0,0
"6/9/2009","21:00:00",3.104,0.238,238.18,13,0,0,29
"6/9/2009","22:00:00",3.142,0.342,239.53,13.2,0,0,28
"6/9/2009","23:00:00",0.266,0.12,244.33,1.2,0,0,1
"7/9/2009","00:00:00",0.214,0.124,246.24,1,0,1,1
"7/9/2009","01:00:00",0.238,0.126,243.12,1,0,0,0
"7/9/2009","02:00:00",0.288,0.204,238.8,1.4,0,1,1
"7/9/2009","03:00:00",0.28,0.196,240.77,1.4,0,0,0
"7/9/2009","04:00:00",0.132,0,240.32,0.6,0,0,1
"7/9/2009","05:00:00",0.132,0,239.24,0.6,0,0,1
